ID en AIS;Buzón de correo;Tipo de Incidente;Categoria;Cola;Origen;Jerarquía de categoría;Incidentes;Recibido;Enviado;Dias Respuesta;Cuenta asignada;Fecha de escalada;Fecha de cierre;Estado;Modo de Contacto;ID de producto;Grupo;Provincia;Localidad;Póliza;Motivo Cierre Definitivo;Productor;Cliensec;ID_CuentaCreacion
4496070;;Pedido;4 cuotas con un descuento del 25 %;Emisión Masivos;Editor de objetos personalizados;Bonificación;170526-000429;26/05/17;;;;;'2017-05-29 15:23:21';Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;NORDELTA;AUS1-00-000001/0000-01-928489;;PR-8161 - HSBC BANK ARGENTINA S.A.;4496070;7868939
5744088;;Pedido;Facturación;Gerencia Clientes;Editor de objetos personalizados;Facturación;170330-001299;30/03/17;;;;'2017-04-07 16:15:31';'2017-05-29 15:23:30';Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;;TIERRA DEL FUEGO;RIO GRANDE;AUS1-00-000001/0000-02-016272;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;5744088;7854285
103582929;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170529-001337;29/05/17;;;;;'2017-05-29 15:23:44';Atendido;Llamada entrante;APL1 - AUTOMOTORES PLANES;;SAN LUIS;DON BOSCO;APL1-00-006880/6880-16-001032;;P1-0258 - PCA ASESORES DE SEGU ROS S.A.;103582929;7868940
100178751;;Pedido;Denuncia de Tercero;Fleet Services;Editor de objetos personalizados;Siniestros;170529-001306;29/05/17;;;;;'2017-05-29 15:23:45';Atendido;Llamada entrante;AUT1 - AUTOMOTORES;;CAPITAL FEDERAL;CAPITAL FEDERAL;AUT1-01-031251/1251-17-000001;;PR-4678 - AON RISK SERVICES AR GENTINA SA ;100178751;7921384
349661;;Consulta;No califica;Emisión Masivos;Editor de objetos personalizados;Bajas;170529-001325;29/05/17;;;;;'2017-05-29 15:23:48';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;MENDOZA;CARRODILLA LA PUNTILLA;AUS1-00-000001/0000-01-980246;;PR-7916 - HSBC BANK ARGENTINA S.A.;349661;7868946
101932037;;Pedido;Daños materiales Rosario;Oficina Rosario;Editor de objetos personalizados;Siniestros;170524-000325;24/05/17;;;;;'2017-05-29 15:23:53';Resuelto;Llamada entrante;APL1 - AUTOMOTORES PLANES;;SANTA FE;SANTA FE;APL1-00-006757/6757-10-005383;;P1-0257 - PCA ASESORES DE SEGU ROS S.A.;101932037;7868943
5842921;;Pedido;Daños materiales Mendoza;Oficina Mendoza;Editor de objetos personalizados;Siniestros;170529-001336;29/05/17;;;;;;Ingresado;Llamada entrante;AUT1 - AUTOMOTORES;;MENDOZA;MENDOZA;AUT1-00-976799/6799-16-000001;;P1-58 - HSBC BANK ARGENTINA SA ;5842921;7866988
5971450;;Pedido;Propuesta incompleta;Oficina Mar del Plata;Editor de objetos personalizados;Propuestas;170509-000465;09/05/17;;;;;;Ingresado;Canal productor;AUS1 - AUTOMOTORES;;BUENOS AIRES;TANDIL;AUS1-00-000001/9000-2019-904647;;PR-6831 - DURINGER  SEBASTIAN;5971450;2564449
5763484;;Consulta;Modificación datos personales;Emisión Cartera Gral.;Editor de objetos personalizados;Modificaciones;170529-001334;29/05/17;;;;;'2017-05-29 15:24:31';Atendido;Llamada entrante;AUT1 - AUTOMOTORES;;CAPITAL FEDERAL;CAPITAL FEDERAL;AUT1-01-003782/0000-00-000000;;PR-4678 - AON RISK SERVICES AR GENTINA S.A.;5763484;7886716
5846539;;Pedido;Demora servicio SOS;Prestadores;Editor de objetos personalizados;Prestadores;170529-000894;29/05/17;;;;;;Pendiente;Llamada entrante;AUS1 - AUTOMOTORES;;MENDOZA;GODOY CRUZ;AUS1-00-000001/0000-01-936598;;PR-0245 - QBE SEGUROS LA BUENO S AIRES;5846539;7854343
5865435;;Pedido;Ampliación de Cobertura con inspección;Inspecciones Autos;Editor de objetos personalizados;Ampliación;170529-001338;29/05/17;;;;;;Derivado;Canal productor;AUS1 - AUTOMOTORES;;CORDOBA;ALTA CORDOBA;AUS1-00-000001/0000-01-972000;;PR-1963 - BLANCO  CARLOS ALBERTO;5865435;7870501
102592451;;Consulta;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170529-001344;29/05/17;;;;;'2017-05-29 15:25:25';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;HOM1-00-246216/6216-03-027735;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;102592451;7866738
4525509;;Pedido;Excepción Comercial propuesta;Emisión Masivos;Editor de objetos personalizados;Excepción;170529-001339;29/05/17;;;;;;Derivado;Telemarketing;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/9000-2019-939350;;PR-5512 - HECTOR MARTINEZ SOSA  Y CIA. S.A.;4525509;7876154
5361301;;Pedido;Propuesta incompleta;Telemarketing;Editor de objetos personalizados;Propuestas;170529-000540;29/05/17;;;Maria Clara Camarotta;;;Ingresado;Telemarketing;AUS1 - AUTOMOTORES;Telemarketing;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/9000-2019-939309;;PR-8939 - FREUD  HECTOR;5361301;2581114
101917882;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170529-001343;29/05/17;;;;;'2017-05-29 15:25:38';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;SANTA FE;ROSARIO;HOM1-00-202797/0000-00-043045;;PR-8161 - HSBC BANK ARGENTINA S.A.;101917882;7866747
202378;;Pedido;Excepción Comercial propuesta;Telemarketing;Editor de objetos personalizados;Excepción;170516-000738;16/05/17;;;Maria Eugenia Najera;'2017-05-18 12:45:40';;Derivado;Telemarketing;AUS1 - AUTOMOTORES;Telemarketing;BUENOS AIRES;MONTE HERMOSO;AUS1-00-000001/9000-2019-918285;;PR-8161 - HSBC BANK ARGENTINA S.A.;202378;7876156
5441970;;Pedido;Rechazos/ Baja de póliza;Mailing;Connect Web Services - REST;Inspecciones;170509-001223;09/05/17;;;;'2017-05-23 16:32:02';;Derivado;Tarea Proactiva sin contacto;AUS1 - AUTOMOTORES;;BUENOS AIRES;MONTE GRANDE;AUS1-00-000001/0000-0002-37476;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;5441970;7918006
161392;;Pedido;Inspección por previa;Telemarketing;Editor de objetos personalizados;Inspecciones;170510-000649;10/05/17;;;Silvia Amendolari;;;Derivado;Telemarketing;AUS1 - AUTOMOTORES;Telemarketing;BUENOS AIRES;SAN MIGUEL;AUS1-00-000001/9000-2019-909553;;PR-8161 - HSBC BANK ARGENTINA S.A.;161392;2581114
3177201;;Pedido;Excepción comercial vigente;Telemarketing;Editor de objetos personalizados;Excepción;170522-000495;22/05/17;;;Natalia Correa;;;Derivado;Telemarketing;AUS1 - AUTOMOTORES;Telemarketing;SAN LUIS;SAN LUIS;AUS1-00-000001/0000-02-047857;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;3177201;7876137
5767516;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170529-001350;29/05/17;;;;;'2017-05-29 15:26:59';Atendido;Llamada entrante;AUT1 - AUTOMOTORES;;CAPITAL FEDERAL;CAPITAL FEDERAL;AUT1-01-034135/4135-17-000001;;PR-4679 - AON RISK SERVICES AR GENTINA SA ;5767516;7921384
5831723;;Pedido;No califica;Gerencia Venta Directa;Editor de objetos personalizados;Bajas;170515-001741;15/05/17;;;;;;Derivado;Llamada entrante;ATD1 - ROBO/USUAR.T.DEB-CRE;;CAPITAL FEDERAL;CAPITAL FEDERAL;ATD1-00-174349/4349-07-313912;;PR-7916 - HSBC BANK ARGENTINA S.A.;5831723;7868950
5861285;;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170526-001524;26/05/17;;;;;'2017-05-29 15:27:20';Resuelto;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;BUENOS AIRES;WILDE;HOM1-00-273762/3762-08-079407;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;5861285;7866988
5834716;;Pedido;8 cuotas con un descuento del 15 %;Emisión Masivos;Editor de objetos personalizados;Bonificación;170529-001347;29/05/17;;;;;;Ingresado;Canal productor;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-039807;;PR-4164 - ASESORES SEGUROENLIN EA S.A.;5834716;7881137
101874952;;Pedido;Daños materiales Casa Central;Daños Materiales Autos;Editor de objetos personalizados;Siniestros;170515-001496;15/05/17;;;;'2017-05-24 16:31:48';'2017-05-29 15:27:28';Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;;CHUBUT;COMODORO RIVADAVIA;AUS1-00-000001/0000-02-001395;;PR-4317 - WILLIS ARGENTINA S.A .;101874952;7854284
5977333;;Pedido;Ampliación de Cobertura con inspección;Telemarketing;Editor de objetos personalizados;Ampliación;170522-001384;22/05/17;;;;;;Derivado;Llamada entrante;APR1 - AUTOMOTORES;;CORDOBA;CORDOBA;APR1-00-006873/6873-15-008329;;PR-7933 - HSBC BANK ARGENTINA S.A.;5977333;7866979
5933915;;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170528-000011;28/05/17;;;;;'2017-05-29 15:27:41';Resuelto;Llamada entrante;ICO1 - INTEGR.COMERCIO;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;ICO1-00-213848/0000-00-000000;;PR-5512 - HECTOR MARTINEZ SOSA  Y CIA. S.A.;5933915;7866805
1885202;;Pedido;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170529-001162;29/05/17;;;;;'2017-05-29 15:27:56';Resuelto;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CORDOBA;CORDOBA;HOM1-00-273762/3762-08-084401;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;1885202;7886716
7179;;Pedido;Uso interno;Cac;Editor de objetos personalizados;Bajas;170529-001352;29/05/17;;;;;;Ingresado;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;BUENOS AIRES;OPEN DOOR;HOM1-00-246772/6772-03-049219;;PR-0346 - AMERICAN EXPRESS ARG ENTINA S.A.;7179;7866747
1266319;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170529-001345;29/05/17;;;;;'2017-05-29 15:28:09';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-028326;;P1-292 - LOPEZ  FERNANDO;1266319;7854285
3329213;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170529-001356;29/05/17;;;;;'2017-05-29 15:28:16';Atendido;Llamada entrante;APL1 - AUTOMOTORES PLANES;;BUENOS AIRES;LOMAS DE ZAMORA;APL1-00-006757/6757-10-005155;;P1-0257 - PCA ASESORES DE SEGU ROS S.A.;3329213;7868950
101865048;;Pedido;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170529-001354;29/05/17;;;;;;Ingresado;Canal productor;AUS1 - AUTOMOTORES;;BUENOS AIRES;BAHIA BLANCA;AUS1-00-000001/0000-01-968966;;PR-5321 - DEL GOBBO  LUCIANO;101865048;7870558
2837218;;Pedido;No califica;Gerencia Venta Directa;Editor de objetos personalizados;Bajas;170517-000181;17/05/17;;;;;;Derivado;Llamada entrante;ATD1 - ROBO/USUAR.T.DEB-CRE;;MENDOZA;LA COLONIA;ATD1-00-174349/4349-07-253552;;PR-7916 - HSBC BANK ARGENTINA S.A.;2837218;7866744
5988041;;Pedido;Propuesta incompleta;Telemarketing;Editor de objetos personalizados;Propuestas;170529-001104;29/05/17;;;Rodrigo Barrena;;;Ingresado;Telemarketing;HOM1 - SEGURO DEL HOGAR;Telemarketing;BUENOS AIRES;SARANDI;HOM1-00-218131/9000-2019-939449;;PR-6382 - QBE SEGUROS LA BUENO S AIRES;5988041;2572910
1146811;;Pedido;Recotización;Emisión Masivos;Editor de objetos personalizados;Otros;170529-000859;29/05/17;;;;;;Pendiente;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;BUENOS AIRES;VILLA ADELINA;HOM1-00-218131/0000-00-135924;;PR-6382 - QBE SEGUROS LA BUENO S AIRES;1146811;7854344
678758;;Pedido;Corrección de propuesta;Emisión Masivos;Editor de objetos personalizados;Propuestas;170518-000218;18/05/17;;;;;'2017-05-29 15:28:45';Resuelto;Especialistas;AUS1 - AUTOMOTORES;;MENDOZA;G CRUZ;AUS1-00-000001/9000-2019-921752;;PR-8161 - HSBC BANK ARGENTINA SA ;678758;7876493
5115817;;Pedido;Propuesta incompleta;Telemarketing;Editor de objetos personalizados;Propuestas;170529-000459;29/05/17;;;Silvia Amendolari;;;Ingresado;Telemarketing;AUS1 - AUTOMOTORES;Telemarketing;BUENOS AIRES;LA PLATA;AUS1-00-000001/9000-2019-939299;;P1-0414 - QBE SEGUROS LA BUENO S AIRES;5115817;2581114
5915620;;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170529-000683;29/05/17;29/05/17;0.144826;;;'2017-05-29 15:29:08';Resuelto;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CHUBUT;COMODORO RIVADAVIA;HOM1-00-362849/2849-16-000054;;PR-2000 - HSBC BANK ARGENTINA S.A.;5915620;7854344
5929227;;Pedido;Recotización;Emisión Masivos;Editor de objetos personalizados;Otros;170529-000755;29/05/17;;;;;;Pendiente;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;BUENOS AIRES;MUNRO;HOM1-00-218131/0000-00-134028;;PR-6382 - QBE SEGUROS LA BUENO S AIRES;5929227;7854281
4554474;;Consulta;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170529-001357;29/05/17;;;;;'2017-05-29 15:29:10';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;MORENO;AUS1-00-000001/0000-01-954699;;PR-8104 - HSBC BANK ARGENTINA S.A.;4554474;7866742
4363346;;Pedido;No califica;Gerencia Venta Directa;Editor de objetos personalizados;Bajas;170518-000206;18/05/17;;;;;;Derivado;Llamada entrante;ATD1 - ROBO/USUAR.T.DEB-CRE;;BUENOS AIRES;LA PLATA;ATD1-00-174349/4349-07-296424;;PR-7916 - HSBC BANK ARGENTINA S.A.;4363346;7868943
5765927;;Consulta;Denuncia de Tercero;Fleet Services;Editor de objetos personalizados;Siniestros;170529-001291;29/05/17;;;;;'2017-05-29 15:29:12';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-935812;;P1-0065 - QBE SEGUROS LA BUENO S AIRES;5765927;7854284
36184;;Pedido;Alta de póliza con inspección;Telemarketing;Editor de objetos personalizados;Inspecciones;170512-000780;12/05/17;;;Andrea Lalane;;;Derivado;Telemarketing;HOM1 - SEGURO DEL HOGAR;Telemarketing;CAPITAL FEDERAL;CAPITAL FEDERAL;HOM1-00-273762/3762-08-093845;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;36184;7876149
1741964;;Pedido;Tercero lesionado;Lesiones;Editor de objetos personalizados;Siniestros;170529-001340;29/05/17;;;;;;Ingresado;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;ADOLFO SOURDEAUX;AUS1-00-000001/0000-01-131754;;PR-8161 - HSBC BANK ARGENTINA SA ;1741964;7868942
100178751;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170529-001346;29/05/17;;;;;'2017-05-29 15:29:43';Atendido;Llamada entrante;AUT1 - AUTOMOTORES;;CAPITAL FEDERAL;CAPITAL FEDERAL;AUT1-01-011169/1169-16-000001;;PR-4678 - AON RISK SERVICES AR GENTINA SA ;100178751;7866742
2589230;;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170529-000246;29/05/17;;;;;'2017-05-29 15:29:53';Resuelto;Llamada entrante;PRI1 - PROTECCION INTEGRAL GENERAL;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUEN;PRI1-00-080787/0787-16-005558;;PR-7916 - HSBC BANK ARGENTINA S.A.;2589230;7868939
5871172;;Pedido;Inspección por previa;Inspecciones Autos;Editor de objetos personalizados;Inspecciones;170524-000551;24/05/17;;;;;;Derivado;Telemarketing;AUS1 - AUTOMOTORES;;TIERRA DEL FUEGO;RIO GRANDE;AUS1-00-000001/9000-2019-935350;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;5871172;2581114
21929;;Pedido;10 cuotas con un descuento del 15 %;Emisión Masivos;Editor de objetos personalizados;Bonificación;170526-000434;26/05/17;;;;;'2017-05-29 15:30:28';Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;TEMPERLEY;AUS1-00-000001/0000-02-044201;;PR-9265 - QBE SEGUROS LA BUENO S AIRES;21929;7866740
5852423;;Reclamo;QBE Seguros;Drive in Libertador;Editor de objetos personalizados;Mala Atención;170526-001470;26/05/17;;;;;'2017-05-29 15:30:31';Resuelto;Atencion Presencial;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-953026;;PR-3127 - QBE SEGUROS LA BUENO S AIRES;5852423;321
3917437;;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170529-001360;29/05/17;;;;;;Ingresado;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CORDOBA;ALTA CORDOBA;HOM1-00-218131/0000-00-142971;;PR-6382 - QBE SEGUROS LA BUENO S AIRES;3917437;7868940
5984339;;Pedido;Ampliación de Cobertura con inspección;Cac;Editor de objetos personalizados;Ampliación;170522-001749;22/05/17;;;;;;Derivado;Llamada entrante;APR1 - AUTOMOTORES;;CORDOBA;AUSONIA;APR1-00-006884/6884-17-000042;;PR-7933 - HSBC BANK ARGENTINA S.A.;5984339;7866988
260906;;Consulta;Modificación medio de pago;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170529-001365;29/05/17;;;;;'2017-05-29 15:31:17';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUEN;HOM1-00-218131/0000-00-140003;;PR-6382 - QBE SEGUROS LA BUENO S AIRES;260906;7854284
1746605;;Pedido;Propuesta incompleta;Telemarketing;Editor de objetos personalizados;Propuestas;170529-001294;29/05/17;;;Mariano Jovanovich;;;Ingresado;Telemarketing;HOM1 - SEGURO DEL HOGAR;Telemarketing;CAPITAL FEDERAL;CAPITAL FEDERAL;HOM1-00-273762/9000-2019-879990;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;1746605;2572910
3171461;;Pedido;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170529-001363;29/05/17;;;;;;Ingresado;Canal productor;AUS1 - AUTOMOTORES;;BUENOS AIRES;MAR DEL PLATA;AUS1-00-000001/0000-01-982840;;PR-9103 - PELLEGRINET  LORENA;3171461;7870558
5372323;;Pedido;Denuncia de Tercero;Fleet Services;Editor de objetos personalizados;Siniestros;170529-001342;29/05/17;;;;;;Ingresado;Llamada entrante;AUT1 - AUTOMOTORES;;BUENOS AIRES;BERNAL ESTE;AUT1-01-016574/6574-17-000016;;PR-5512 - HECTOR MARTINEZ SOSA Y CIA SA ;5372323;7868952
5965087;;Consulta;Precio;Emisión Masivos;Editor de objetos personalizados;Bajas;170529-001351;29/05/17;;;;;'2017-05-29 15:31:31';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;VIRREY DEL PINO;AUS1-00-000001/0000-02-019203;;PR-8161 - HSBC BANK ARGENTINA S.A.;5965087;7866986
905905;;Pedido;Siniestros;Emisión Cartera Gral.;Editor de objetos personalizados;Bajas;170524-001094;24/05/17;;;;'2017-05-29 15:31:34';;Derivado;Carta;AUT1 - AUTOMOTORES;;BUENOS AIRES;EL PALOMAR;AUT1-01-006659/6659-16-000002;;PR-1204 - INDUSTRIAL ASESORES DE SEGUROS SA ;905905;7866900
5981777;;Pedido;Propuesta incompleta;Gerencia Productores;Editor de objetos personalizados;Propuestas;170505-001072;05/05/17;;;;'2017-05-29 15:31:35';;Ingresado;Canal productor;AUS1 - AUTOMOTORES;;BUENOS AIRES;RAMALLO;AUS1-00-000001/9000-2019-883168;;PR-4322 - JALLES  VICTOR CARLOS;5981777;2581114
2500324;;Reclamo;Cupón de pago;Mailing;Editor de objetos personalizados;Documentación;170524-001115;24/05/17;;;;'2017-05-29 15:31:36';;Derivado;Llamada Saliente;HOM1 - SEGURO DEL HOGAR;;SAN LUIS;NEUQUEN-B° 380 VIV;HOM1-00-218131/0000-00-142810;;PR-6382 - QBE SEGUROS LA BUENO S AIRES;2500324;7866991
5833753;;Consulta;Documentación para enviar por fax/email;Cac;Editor de objetos personalizados;Documentación;170529-001361;29/05/17;;;;;'2017-05-29 15:31:43';Atendido;Llamada entrante;AUT1 - AUTOMOTORES;;BUENOS AIRES;PASO DEL REY;AUT1-01-030423/0423-17-000001;;PR-4678 - AON RISK SERVICES AR GENTINA SA ;5833753;7854285
3484348;;Consulta;Facturación;Emisión Masivos;Editor de objetos personalizados;Facturación;170529-001366;29/05/17;;;;;'2017-05-29 15:31:46';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-01-984729;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;3484348;7921384
99849;;Pedido;Recotización;Cac;Editor de objetos personalizados;Otros;170529-000323;29/05/17;;;;;;Derivado;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CORDOBA;CORDOBA;HOM1-00-157838/0000-00-004869;;PR-7976 - QBE SEGUROS LA BUENO S AIRES;99849;7868943
3017772;;Pedido;Propuesta incompleta;Telemarketing;Editor de objetos personalizados;Propuestas;170529-000689;29/05/17;;;Guendalina Montu;;;Ingresado;Telemarketing;HOM1 - SEGURO DEL HOGAR;Telemarketing;CAPITAL FEDERAL;CAPITAL FEDERAL;HOM1-00-218131/9000-2019-939450;;PR-6382 - QBE SEGUROS LA BUENO S AIRES;3017772;2572910
5957795;;Pedido;Rechazos/ Reducción de cobertura;Emisión Masivos;Connect Web Services - REST;Inspecciones;170327-000286;27/03/17;;;;'2017-04-11 00:15:45';;Pendiente;Tarea Proactiva sin contacto;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-0002-8390;;PR-7916 - HSBC BANK ARGENTINA S.A.;5957795;7918006
5741326;;Pedido;No califica;Emisión Masivos;Editor de objetos personalizados;Bajas;170529-001367;29/05/17;;;;;;Ingresado;Telemarketing;AUI1 - AUTOMOTORES INSTITUCIONES;;BUENOS AIRES;"SAN MARTIN ;PTDO. GENERAL SAN MARTIN";AUI1-00-150417/0417-13-002592;;PR-7635 - CAR ONE S.A.;5741326;7876148
102509445;;Pedido;8 cuotas con un descuento del 15 %;Emisión Masivos;Editor de objetos personalizados;Bonificación;170529-001370;29/05/17;;;;;;Ingresado;Canal productor;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-040238;;PR-4182 - ASESORES SEGUROENLIN EA S.A.;102509445;7881137
789351;;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170526-001193;26/05/17;;;;;'2017-05-29 15:32:31';Resuelto;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;HOM1-00-273762/3762-08-089837;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;789351;7866738
1733722;;Pedido;Propuesta incompleta;Telemarketing;Editor de objetos personalizados;Propuestas;170509-000529;09/05/17;;;Gabriela Miron;;;Derivado;Telemarketing;AUS1 - AUTOMOTORES;Telemarketing;BUENOS AIRES;MAR DEL PLATA;AUS1-00-000001/9000-2019-907008;;PR-5705 - IRIGARAY TERAZZOLO  MARIA LAURA;1733722;2564449
;;Consulta;Casilleros;Cac;Editor de contactos;Otros;170529-001375;29/05/17;;;;;'2017-05-29 15:32:47';Atendido;Atencion Presencial;Seguros Todos;;;;;;;;498
5699531;;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170529-001369;29/05/17;;;;;;Ingresado;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;BUENOS AIRES;BANFIELD;HOM1-00-273762/3762-08-073814;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;5699531;7866988
3457974;;Pedido;No califica;Cobranzas Automatico;Editor de objetos personalizados;Bajas;170518-001022;18/05/17;;;;;;Derivado;Llamada entrante;ATD1 - ROBO/USUAR.T.DEB-CRE;;BUENOS AIRES;LANUS;ATD1-00-174349/4349-07-229349;;PR-7916 - HSBC BANK ARGENTINA S.A.;3457974;7868950
5933309;;Pedido;Propuesta incompleta;Telemarketing;Editor de objetos personalizados;Propuestas;170529-000719;29/05/17;;;Liliana Mosqueda;;;Ingresado;Telemarketing;AUS1 - AUTOMOTORES;Telemarketing;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/9000-2019-939357;;PR-9796 - COBERTURAS & SERVICI OS S.A.;5933309;2581114
102551729;;Consulta;No califica;Emisión Masivos;Editor de objetos personalizados;Bajas;170529-001374;29/05/17;;;;;'2017-05-29 15:33:14';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;FLORENCIO VARELA;AUS1-00-000001/0000-01-927076;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;102551729;7868946
4090284;;Pedido;2 cuotas con un descuento del 25 %;Emisión Masivos;Editor de objetos personalizados;Bonificación;170526-000584;26/05/17;;;;;'2017-05-29 15:33:19';Resuelto;Atencion Presencial;AUS1 - AUTOMOTORES;;MENDOZA;LOCALDIAD DE BERMEJO;AUS1-00-000001/0000-02-036357;;PR-8161 - HSBC BANK ARGENTINA S.A.;4090284;7871765
5842721;;Pedido;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170529-001282;29/05/17;;;;;'2017-05-29 15:33:37';Resuelto;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;BUENOS AIRES;MORON;HOM1-00-218131/0000-00-145494;;PR-6382 - QBE SEGUROS LA BUENO S AIRES;5842721;7866737
4085013;;Pedido;Propuesta incompleta;Suscripcion AutoScoring;Editor de objetos personalizados;Propuestas;170526-000711;26/05/17;;;;;;Derivado;Telemarketing;AUS1 - AUTOMOTORES;;MENDOZA;MALARGUE;AUS1-00-000001/9000-2019-937100;;PR-8291 - LEIBIKER  MARTA BEATRIZ;4085013;2581114
971470;;Pedido;Cambio de productor;Emisión Masivos;Editor de objetos personalizados;Otros;170524-001082;24/05/17;;;;;;Derivado;Canal productor;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-02-030615;;PR-8161 - HSBC BANK ARGENTINA SA ;971470;7870501
